song_id;Year;Order;Country;Singer;Title;Points;Place;in_english;songid;lovementions;population
287;1974;14;Germany;Cindy & Bert;Die Sommermelodie;3;16;FALSE;287;4;82790000
288;1974;15;Switzerland;Piera Martell;Mein Ruf Nach Dir;3;17;FALSE;288;7;8420000
289;1974;16;Portugal;Paulo de Carvalho;E Depois Do Adeus;3;14;FALSE;289;5;10310000
290;1974;17;Italy;Gigliola Cinquetti;Sì;18;2;FALSE;290;2;60590000
291;1975;1;Netherlands;Teach-In ;Ding-a-dong;152;1;TRUE;291;8;17000000
292;1975;2;Ireland;The Swarbriggs;That's What Friends Are For;68;9;TRUE;292;0;4784000
293;1975;3;France;Nicole Rieu;Et Bonjour A Toi L' Artiste;91;4;FALSE;293;0;67120000
294;1975;4;Germany;Joy Fleming;Ein Lied Kann Eine Brücke Sein;15;17;FALSE;294;0;82790000
295;1975;5;Luxembourg;Géraldine;Toi;84;5;FALSE;295;5;590667
296;1975;6;Norway;Ellen Nikolaysen;Touch My Life With Summer;11;18;TRUE;296;1;5258000
297;1975;7;Switzerland;Simone Drexel;Mikado;77;6;FALSE;297;0;8420000
298;1975;8;Yugoslavia;Pepel in kri;Dan Ljubezni;22;13;FALSE;298;9;22183000
299;1975;9;United Kingdom;The Shadows;Let Me Be The One;138;2;TRUE;299;0;66020000
300;1975;10;Malta;Renato;Singing This Song;32;12;TRUE;300;2;460297
301;1975;11;Belgium;Ann Christy;Gelukkig Zijn;17;15;FALSE;301;0;11350000
302;1975;12;Israel;Shlomo Artzi / שלמה ארצי;At Ve' Ani / את ואני;40;11;FALSE;302;0;8712000
303;1975;13;Turkey;Semiha Yanki;Seninle Bir Dakita;3;19;FALSE;303;3;79810000
304;1975;14;Monaco;Sophie;Une Chanson C'est Une Lettre;22;14;FALSE;304;3;38695
305;1975;15;Finland;Pihasoittajat;Old Man Fiddle;74;7;TRUE;305;0;5503000
306;1975;16;Portugal;Duarte Mendes;Madrugada;16;16;FALSE;306;0;10310000
307;1975;17;Spain;Sergio y Estíbaliz;Tú Volveras;53;10;FALSE;307;0;46570000
308;1975;18;Sweden;Lars Berghagen;Jennie, Jennie;72;8;TRUE;308;1;9995000
309;1975;19;Italy;Wess & Dori Ghezzi;Era;115;3;FALSE;309;6;60590000
310;1976;1;United Kingdom;Brotherhood of Man ;Save Your Kisses For Me;164;1;TRUE;310;6;66020000
311;1976;2;Switzerland;Peter, Sue & Marc;Djambo, Djambo;91;4;TRUE;311;0;8420000
312;1976;3;Germany;Les Humphries Singers;Sing, Sang, Song;12;15;FALSE;312;1;82790000
313;1976;4;Israel;Chocolate, Menta, Mastik / שוקולד מנטה מסטיק;Emor Shalom / אמור שלום;77;6;FALSE;313;0;8712000
314;1976;5;Luxembourg;Jürgen Marcus;Chansons Pour Ceux Qui S'aiment;17;14;FALSE;314;6;590667
315;1976;6;Belgium;Pierre Rapsat;Judy Et Cie;68;8;FALSE;315;0;11350000
316;1976;7;Ireland;Red Hurley;When;54;10;TRUE;316;4;4784000
317;1976;8;Netherlands;Sandra Reemer;The Party's Over;56;9;TRUE;317;0;17000000
318;1976;9;Norway;Anne-Karine Strøm;Mata Hari;7;17;TRUE;318;0;5258000
319;1976;10;Greece;Mariza Koch / Μαρίζα Κωχ;Panaghia Mou, Panaghia Mou / Παναγιά μου, Παναγιά μου;20;13;FALSE;319;0;10770000
320;1976;11;Finland;Fredi & Friends;Pump Pump;44;11;TRUE;320;3;5503000
321;1976;12;Spain;Braulio;Sobran Las Palabras;11;16;FALSE;321;14;46570000
322;1976;13;Italy;Al Bano & Romina Power;We'll Live It All Again (Lo Rivivrei);69;7;FALSE;322;1;60590000
323;1976;14;Austria;Waterloo & Robinson;My Little World;80;5;TRUE;323;10;8773000
324;1976;15;Portugal;Carlos do Carmo;Uma Flor De Verde Pinho;24;12;FALSE;324;10;10310000
325;1976;16;Monaco;Mary Christy;Toi, La Musique Et Moi;93;3;FALSE;325;2;38695
326;1976;17;France;Catherine Ferry;Un, Deux, Trois;147;2;FALSE;326;5;67120000
327;1976;18;Yugoslavia;Ambasadori;Ne Mogu Skriti Svoju Bol;6;18;FALSE;327;7;22183000
328;1977;1;Ireland;The Swarbriggs Plus Two;It's Nice To Be In Love Again;119;3;TRUE;328;12;4784000
329;1977;2;Monaco;Michèle Torr;Une Petite Française;96;4;FALSE;329;1;38695
330;1977;3;Netherlands;Heddy Lester;De Mallemolen;35;12;FALSE;330;0;17000000
331;1977;4;Austria;Schmetterlinge;Boom Boom Boomerang;11;17;FALSE;331;1;8773000
332;1977;5;Norway;Anita Skorgan;Casanova;18;15;FALSE;332;0;5258000
333;1977;6;Germany;Silver Convention;Telegram;55;8;TRUE;333;1;82790000
334;1977;7;Luxembourg;Anne-Marie B;Frère Jacques;17;16;FALSE;334;0;590667
335;1977;8;Portugal;Os Amigos;Portugal No Coração;18;14;FALSE;335;3;10310000
336;1977;9;United Kingdom;Lynsey de Paul & Mike Moran;Rock Bottom;121;2;TRUE;336;0;66020000
337;1977;10;Greece;Pascalis, Marianna, Robert & Bessy / Πασχάλης, Μαριάννα, Ρόμπερτ & Μπέσσυ;Mathema Solfege / Μάθημα σολφέζ;92;5;FALSE;337;1;10770000
338;1977;11;Israel;Ilanit / אילנית;Ha'ava Hi Shir Lishnayim / אהבה היא שיר לשניים;49;11;FALSE;338;0;8712000
339;1977;12;Switzerland;Pepe Lienhard Band;Swiss Lady;71;6;FALSE;339;0;8420000
340;1977;13;Sweden;Forbes;Beatles;2;18;FALSE;340;1;9995000
341;1977;14;Spain;Micky;Enséname A Cantar;52;9;FALSE;341;8;46570000
342;1977;15;Italy;Mia Martini;Libera;33;13;FALSE;342;1;60590000
343;1977;16;Finland;Monica Aspelund;Lapponia;50;10;FALSE;343;1;5503000
344;1977;17;Belgium;Dream Express;A Million In One, Two, Three;69;7;TRUE;344;0;11350000
345;1977;18;France;Marie Myriam ;L'oiseau Et L'enfant;136;1;FALSE;345;7;67120000
346;1978;1;Ireland;Colm T. Wilkinson;Born To Sing;86;5;TRUE;346;0;4784000
347;1978;2;Norway;Jahn Teigen;Mil Etter Mil;0;19;FALSE;347;0;5258000
348;1978;3;Italy;Ricchi e Poveri;Questo Amore;53;12;FALSE;348;9;60590000
349;1978;4;Finland;Seija Simola;Anna Rakkaudelle Tilaisuus;2;18;FALSE;349;5;5503000
350;1978;5;Portugal;Gemini;Dai-li-dou;5;17;FALSE;350;0;10310000
351;1978;6;France;Joël Prévost;Il Y Aura Toujours Des Violons;119;3;FALSE;351;9;67120000
352;1978;7;Spain;José Vélez;Bailemos Un Vals;65;9;FALSE;352;0;46570000
353;1978;8;United Kingdom;Co-Co;The Bad Old Days;61;11;TRUE;353;2;66020000
354;1978;9;Switzerland;Carole Vinci;Vivre;65;10;FALSE;354;3;8420000
355;1978;10;Belgium;Jean Vallée;L'amour Ca Fait Chanter La Vie;125;2;FALSE;355;0;11350000
356;1978;11;Netherlands;Harmony;'t Is Ok;37;13;FALSE;356;0;17000000
357;1978;12;Turkey;Nazar;Sevince;2;19;FALSE;357;23;79810000
358;1978;13;Germany;Ireen Sheer;Feuer;84;6;FALSE;358;2;82790000
359;1978;14;Monaco;Caline & Olivier Toussaint;Les Jardins De Monaco;107;4;FALSE;359;3;38695
360;1978;15;Greece;Tania Tsanaklidou / Τάνια Τσανακλίδου;Charlie Chaplin / Τσάρλι Τσάπλιν;66;8;FALSE;360;0;10770000
361;1978;16;Denmark;Mabel;Boom Boom;13;16;FALSE;361;5;5770000
362;1978;17;Luxembourg;Baccara;Parlez-vous Français;73;7;FALSE;362;10;590667
363;1978;18;Israel;Izhar Cohen & the Alphabeta / יזהר כהן ;A-ba-ni-bi / אבניבי;157;1;FALSE;363;25;8712000
364;1978;19;Austria;Springtime;Mrs. Caroline Robinson;14;15;FALSE;364;0;8773000
365;1978;20;Sweden;Björn Skifs;Det Blir Alltid Värre Framat Natten;26;14;FALSE;365;0;9995000
366;1979;1;Portugal;Manuela Bravo;Sobe, Sobe Balão Sobe;64;9;FALSE;366;10;10310000
367;1979;2;Italy;Matia Bazar;Raggio Di Luna;27;15;FALSE;367;1;60590000
368;1979;3;Denmark;Tommy Seebach;Disco Tango;76;6;FALSE;368;0;5770000
369;1979;4;Ireland;Cathal Dunne;Happy Man;80;5;TRUE;369;8;4784000
370;1979;5;Finland;Katri Helena;Katson Sineen Taivaan;38;14;FALSE;370;4;5503000
371;1979;6;Monaco;Laurent Vaguener;Notre Vie, C'est La Musique;12;16;FALSE;371;12;38695
372;1979;7;Greece;Elpida / Ελπίδα;Socrates / Σωκράτης;69;8;FALSE;372;2;10770000
373;1979;8;Switzerland;Peter, Sue & Marc and Pfuri, Gorps & Kniri;Trödler Und Co;60;10;FALSE;373;0;8420000
374;1979;9;Germany;Dschingis Khan;Dschingis Khan;86;4;FALSE;374;1;82790000
375;1979;10;Israel;Milk & Honey / גלי עטרי וחלב ודבש ;Hallelujah / הללויה;125;1;FALSE;375;0;8712000
376;1979;11;France;Anne-Marie David;Je Suis L'enfant Soleil;106;3;FALSE;376;1;67120000
377;1979;12;Belgium;Micha Marah;Hey Nana;5;19;FALSE;377;0;11350000
378;1979;13;Luxembourg;Jeane Manson;J'ai Déjà Vu Ça Dans Tes Yeux;44;13;FALSE;378;0;590667
379;1979;14;Netherlands;Xandra;Colorado;51;12;FALSE;379;0;17000000
380;1979;15;Sweden;Ted Gärdestad;Satellit;8;17;FALSE;380;0;9995000
381;1979;16;Norway;Anita Skorgan;Oliver;57;11;FALSE;381;0;5258000
382;1979;17;United Kingdom;Black Lace;Mary Ann;73;7;TRUE;382;0;66020000
383;1979;18;Austria;Christina Simon;Heute In Jerusalem;5;18;FALSE;383;0;8773000
384;1979;19;Spain;Betty Missiego;Su Canción;116;2;FALSE;384;1;46570000
385;1980;1;Austria;Blue Danube;Du Bist Musik;64;8;FALSE;385;0;8773000
386;1980;2;Turkey;Ajda Pekkan;Petr'oil;23;15;FALSE;386;1;79810000
387;1980;3;Greece;Anna Vissi / Αννα Βίσση;Autostop / Ωτοστόπ;30;13;FALSE;387;0;10770000
388;1980;4;Luxembourg;Sophie & Magaly;Le Papa Pingouin;56;9;FALSE;388;0;590667
389;1980;5;Morocco;Samira Ben Saïd / سميرة سعيد;Bitakat Hob / بطاقة حب;7;18;FALSE;389;2;35740000
390;1980;6;Italy;Alan Sorrenti;Non So Che Darei;87;6;FALSE;390;2;60590000
391;1980;7;Denmark;Bamses Venner;Tænker Altid På Dig;25;14;FALSE;391;1;5770000
392;1980;8;Sweden;Tomas Ledin;Just Nu;47;10;FALSE;392;0;9995000
393;1980;9;Switzerland;Paola del Medico;Cinéma;104;4;FALSE;393;0;8420000
394;1980;10;Finland;Vesa-Matti Loiri;Huilumies;6;19;FALSE;394;0;5503000
395;1980;11;Norway;Sverre Kjellsberg & Mattis Hætta;Sámiid Ædnan;15;16;FALSE;395;0;5258000
396;1980;12;Germany;Katja Ebstein;Theater;128;2;FALSE;396;2;82790000
397;1980;13;United Kingdom;Prima Donna;Love Enough For Two;106;3;TRUE;397;13;66020000
398;1980;14;Portugal;José Cid;Um Grande, Grande Amor;71;7;FALSE;398;31;10310000
399;1980;15;Netherlands;Maggie MacNeal;Amsterdam;93;5;FALSE;399;0;17000000
400;1980;16;France;Profil;He, He, M'sieurs Dames;45;11;FALSE;400;0;67120000
401;1980;17;Ireland;Johnny Logan ;What's Another Year?;143;1;TRUE;401;0;4784000
402;1980;18;Spain;Trigo limpio;Quédate Esta Noche;38;12;FALSE;402;3;46570000
403;1980;19;Belgium;Telex;Eurovision;14;17;FALSE;403;0;11350000
404;1981;1;Austria;Marty Brem;Wenn Du Da Bist;20;17;FALSE;404;0;8773000
405;1981;2;Turkey;Modern folk trio & Aysegül;Dönme Dolap;9;19;FALSE;405;0;79810000
406;1981;3;Germany;Lena Valaitis;Johnny Blue;132;2;FALSE;406;0;82790000
407;1981;4;Luxembourg;Jean-Claude Pascal;C'est Peut-être Pas L'Amérique;41;12;FALSE;407;0;590667
408;1981;5;Israel;Hakol Over Habibi / הכל עובר חביבי;Layla / הלילה;56;7;FALSE;408;1;8712000
409;1981;6;Denmark;Debbie Cameron & Tommy Seebach;Krøller Eller Ej;41;11;FALSE;409;4;5770000
410;1981;7;Yugoslavia;Seid Memic Vajta;Leila;35;15;FALSE;410;8;22183000
411;1981;8;Finland;Riki Sorsa;Reggae Ok;27;16;FALSE;411;0;5503000
412;1981;9;France;Jean Gabilou;Humanahum;125;3;FALSE;412;0;67120000
413;1981;10;Spain;Bacchelli;Y Sólo Tú;38;14;FALSE;413;4;46570000
414;1981;11;Netherlands;Linda Williams;Het Is Een Wonder;51;9;FALSE;414;3;17000000
415;1981;12;Ireland;Sheeba;Horoscopes;105;5;TRUE;415;0;4784000
416;1981;13;Norway;Finn Kalvik;Aldri I Livet;0;19;FALSE;416;0;5258000
417;1981;14;United Kingdom;Bucks Fizz ;Making Your Mind Up;136;1;TRUE;417;3;66020000
418;1981;15;Portugal;Carlos Paião;Play Back;9;18;FALSE;418;0;10310000
419;1981;16;Belgium;Emly Starr;Samson;40;13;FALSE;419;7;11350000
420;1981;17;Greece;Yiannis Dimitras / Γιάννης Δημητράς;Feggari Kalokerino / Φεγγάρι καλοκαιρινό;55;8;FALSE;420;4;10770000
421;1981;18;Cyprus;Island;Monika / Μόνικα;69;6;FALSE;421;4;1180000
422;1981;19;Switzerland;Peter, Sue & Marc;Io Senza Te;121;4;FALSE;422;3;8420000
423;1981;20;Sweden;Björn Skifs;Fångad I En Dröm;50;10;FALSE;423;0;9995000
424;1982;1;Portugal;Doce;Bem Bom;32;13;FALSE;424;0;10310000
425;1982;2;Luxembourg;Svetlana;Cours Après Le Temps;78;6;FALSE;425;8;590667
426;1982;3;Norway;Jahn Teigen & Anita Skorgan;Adieu;40;12;FALSE;426;1;5258000
427;1982;4;United Kingdom;Bardo;One Step Further;76;7;TRUE;427;0;66020000
428;1982;5;Turkey;Neco;Hani;20;15;FALSE;428;6;79810000
429;1982;6;Finland;Kojo;Nuka Pommiin;0;17;FALSE;429;0;5503000
430;1982;7;Switzerland;Arlette Zola;Amour On T'aime;97;3;FALSE;430;10;8420000
431;1982;8;Cyprus;Anna Vissi / Αννα Βίσση;Mono I Agapi / Μόνο ή αγάπη;85;5;FALSE;431;21;1180000
432;1982;9;Sweden;Chips;Dag Efter Dag;67;8;FALSE;432;0;9995000
433;1982;10;Austria;Mess;Sonntag;57;9;FALSE;433;0;8773000
434;1982;11;Belgium;Stella;Si Tu Aimes La Musique;96;4;FALSE;434;0;11350000
435;1982;12;Spain;Lucía;El;52;10;FALSE;435;0;46570000
436;1982;13;Denmark;Brixx;Video Video;5;17;FALSE;436;0;5770000
437;1982;14;Yugoslavia;Aska;Halo Halo;21;14;FALSE;437;3;22183000
438;1982;15;Israel;Avi Toledano / אבי טולדנו;Hora / הורה;100;2;FALSE;438;0;8712000
439;1982;16;Netherlands;Bill van Dijk;Jij En Ik;8;16;FALSE;439;0;17000000
440;1982;17;Ireland;The Duskeys;Here Today, Gone Tomorrow;49;11;TRUE;440;10;4784000
441;1982;18;Germany;Nicole ;Ein Bisschen Frieden;161;1;FALSE;441;3;82790000
442;1983;1;France;Guy Bonnet;Vivre;56;8;FALSE;442;13;67120000
443;1983;2;Norway;Jahn Teigen;Do Re Mi;53;10;FALSE;443;0;5258000
444;1983;3;United Kingdom;Sweet Dreams;I'm Never Giving Up;79;6;TRUE;444;0;66020000
445;1983;4;Sweden;Carola Häggkvist;Främling;126;3;FALSE;445;3;9995000
446;1983;5;Italy;Riccardo Fogli;Per Lucia;41;11;FALSE;446;0;60590000
447;1983;6;Turkey;Çetin Alp & the Short wave;Opera;0;18;FALSE;447;3;79810000
448;1983;7;Spain;Remedios Amaya;Quién Maneja Mi Barca;0;18;FALSE;448;0;46570000
449;1983;8;Switzerland;Mariella Farré;Io Così Non Ci Sto;28;15;FALSE;449;5;8420000
450;1983;9;Finland;Ami Aspelund;Fantasiaa;41;12;FALSE;450;2;5503000
451;1983;10;Greece;Christie / Κρίστη Στασινοπούλου;Mou Les / Μου λες;32;14;FALSE;451;0;10770000
452;1983;11;Netherlands;Bernadette;Sing Me A Song;66;7;FALSE;452;0;17000000
453;1983;12;Yugoslavia;Danijel;Džuli;125;4;FALSE;453;1;22183000
454;1983;13;Cyprus;Stavros & Constantina / Σταύρος & Κωνσταντίνα;I Agapi Akoma Zi / Η αγάπη ακόμα ζει;26;16;FALSE;454;6;1180000
455;1983;14;Germany;Hoffmann & Hoffmann;Rücksicht;94;5;FALSE;455;1;82790000
456;1983;15;Denmark;Gry Johansen;Kloden Drejer;16;17;FALSE;456;0;5770000
457;1983;16;Israel;Ofra Haza / עפרה חזה;Hi / חי;136;2;FALSE;457;0;8712000
458;1983;17;Portugal;Armando Gama;Esta Balada Que Te Dou;33;13;FALSE;458;0;10310000
459;1983;18;Austria;Westend;Hurricane;53;9;FALSE;459;10;8773000
460;1983;19;Belgium;Pas de deux;Rendez-vous;13;18;FALSE;460;0;11350000
461;1983;20;Luxembourg;Corinne Hermès ;Si La Vie Est Cadeau;142;1;FALSE;461;4;590667
462;1984;1;Sweden;Herrey's ;Diggi-loo Diggi-ley;145;1;FALSE;462;0;9995000
463;1984;2;Luxembourg;Sophie Carle;100% d'Amour;39;10;FALSE;463;9;590667
464;1984;3;France;Annick Thoumazeau;Autant D'amoureux Que D'etoiles;61;8;FALSE;464;6;67120000
465;1984;4;Spain;Bravo;Lady Lady;106;3;FALSE;465;1;46570000
466;1984;5;Norway;Dollie de Luxe;Lenge Leve Livet;29;17;FALSE;466;0;5258000
467;1984;6;United Kingdom;Belle & the Devotions;Love Games;63;7;TRUE;467;28;66020000
468;1984;7;Cyprus;Andy Paul;Anna Maria Lena;31;15;FALSE;468;4;1180000
469;1984;8;Belgium;Jacques Zegers;Avanti La Vie;70;5;FALSE;469;0;11350000
470;1984;9;Ireland;Linda Martin;Terminal 3;137;2;TRUE;470;0;4784000
471;1984;10;Denmark;Hot Eyes;Det' Lige Det;101;4;FALSE;471;1;5770000
472;1984;11;Netherlands;Maribelle;Ik Hou Van Jou;34;13;FALSE;472;6;17000000
473;1984;12;Yugoslavia;Vlado & Isolda;Ciao Amore;26;18;FALSE;473;16;22183000
474;1984;13;Austria;Anita;Einfach Weg;5;19;FALSE;474;0;8773000
475;1984;14;Germany;Mary Roos;Aufrecht Geh'n;34;14;FALSE;475;0;82790000
476;1984;15;Turkey;Beş Yıl Önce, On Yıl Sonra;Halay;37;12;FALSE;476;8;79810000
477;1984;16;Finland;Kirka;Hengaillaan;46;9;FALSE;477;0;5503000
478;1984;17;Switzerland;Rainy Day;Welche Farbe Hat Der Sonnenschein;30;16;FALSE;478;0;8420000
479;1984;18;Italy;Alice & Battiato;I Treni Di Tozeur;70;6;FALSE;479;0;60590000
480;1984;19;Portugal;Maria Guinot;Silêncio E Tanta Gente;38;11;FALSE;480;2;10310000
481;1985;1;Ireland;Maria Christian;Wait Until The Weekend Comes;91;6;TRUE;481;0;4784000
482;1985;2;Finland;Sonja Lumme;Eläköön Elämä;58;9;FALSE;482;0;5503000
483;1985;3;Cyprus;Lia Vissi / Λία Βίσση;To Katalava Arga / Το κατάλαβα αργά;15;17;FALSE;483;2;1180000
484;1985;4;Denmark;Hot Eyes;Sku' Du Spør Fra No'en;41;11;FALSE;484;0;5770000
485;1985;5;Spain;Paloma San Basilio;La Fiesta Terminó;36;15;FALSE;485;6;46570000
486;1985;6;France;Roger Bens;Femme Dans Ses Rêves Aussi;56;10;FALSE;486;5;67120000
487;1985;7;Turkey;MFÖ;Didai Didai Dai;36;14;FALSE;487;8;79810000
488;1985;8;Belgium;Linda Lepomme;Laat Me Nu Gaan;7;19;FALSE;488;2;11350000
489;1985;9;Portugal;Adelaide Ferreira;Penso Em Ti, Eu Sei;9;18;FALSE;489;1;10310000
490;1985;10;Germany;Wind;Für Alle;105;2;FALSE;490;0;82790000
491;1985;11;Israel;Izhar Cohen / יזהר כהן;Olé Olé / עולה עולה;93;5;FALSE;491;0;8712000
492;1985;12;Italy;Al Bano & Romina Power;Magic, Oh Magic;78;7;FALSE;492;2;60590000
493;1985;13;Norway;Bobbysocks ;La Det Swinge;123;1;FALSE;493;0;5258000
494;1985;14;United Kingdom;Vikki;Love Is;100;4;TRUE;494;2;66020000
495;1985;15;Switzerland;Mariella Farré & Pino Gasparini;Piano, Piano;39;12;FALSE;495;10;8420000
496;1985;16;Sweden;Kikki Danielsson;Bra Vibrationer;103;3;FALSE;496;4;9995000
497;1985;17;Austria;Gary Lux;Kinder Dieser Welt;60;8;FALSE;497;0;8773000
498;1985;18;Luxembourg;Ireen Sheer, Margo, Franck Olivier, Chris Roberts, Malcolm Roberts, Diane Solomon;Children, Kinder, Enfants;37;13;FALSE;498;3;590667
499;1985;19;Greece;Takis Biniaris / Τάκης Μπινιάρης;Miazoume / Μοιάζουμε;15;16;FALSE;499;0;10770000
500;1986;1;Luxembourg;Sherisse Laurence;L'amour De Ma Vie;117;3;FALSE;500;11;590667
501;1986;2;Yugoslavia;Doris Dragovic;Zeljo Moja;49;11;FALSE;501;1;22183000
502;1986;3;France;Cocktail Chic;Européennes;13;17;FALSE;502;7;67120000
503;1986;4;Norway;Ketil Stokkan;Romeo;44;12;FALSE;503;2;5258000
504;1986;5;United Kingdom;Ryder;Runner In The Night;72;7;TRUE;504;1;66020000
505;1986;6;Iceland;Icy;Gledibankinn;19;16;FALSE;505;0;338349
506;1986;7;Netherlands;Frizzle Sizzle;Alles Heeft Ritme;40;13;FALSE;506;0;17000000
507;1986;8;Turkey;Klips Ve Onlar;Halley;53;9;FALSE;507;3;79810000
508;1986;9;Spain;Cadillac;Valentino;51;10;FALSE;508;1;46570000
509;1986;10;Switzerland;Daniela Simons;Pas Pour Moi;140;2;FALSE;509;8;8420000
510;1986;11;Israel;Moti Giladi & Sarai Tzuriel / מוטי גילעדי ושרי צוריאל;Yavoh Yom / יבוא יום;7;19;FALSE;510;3;8712000
511;1986;12;Ireland;Luv Bug;You Can Count On Me;96;4;TRUE;511;2;4784000
512;1986;13;Belgium;Sandra Kim ;J'aime La Vie;176;1;FALSE;512;33;11350000
513;1986;14;Germany;Ingrid Peters;Über Die Brücke Geh'n;62;8;FALSE;513;1;82790000
514;1986;15;Cyprus;Elpida / Ελπίδα;Tora Zo / τώρα ζω;4;20;FALSE;514;0;1180000
515;1986;16;Austria;Timna Brauer;Die Zeit Ist Einsam;12;18;FALSE;515;0;8773000
516;1986;17;Sweden;Lasse Holm & Monica Törnell;E' De' Det Här Du Kallar Kärlek?;78;5;FALSE;516;10;9995000
517;1986;18;Denmark;Trax;Du Er Fuld Af Løgn;77;6;FALSE;517;0;5770000
518;1986;19;Finland;Kari Kuivalainen;Paiva Kahden Ihmisen;22;15;FALSE;518;0;5503000
519;1986;20;Portugal;Dora;Não Sejas Mau P'ra Mim;28;14;FALSE;519;2;10310000
520;1987;1;Norway;Kate Gulbrandsen;Mitt Liv;65;9;FALSE;520;0;5258000
521;1987;2;Israel;Datner & Kushnir / הבטלנים;Shir Habatlanim / שיר הבטלנים;73;8;FALSE;521;0;8712000
522;1987;3;Austria;Gary Lux;Nur Noch Gefühl;8;20;FALSE;522;1;8773000
523;1987;4;Iceland;Halla Margarét;Hægt Og Hljótt;28;16;FALSE;523;0;338349
524;1987;5;Belgium;Liliane Saint-Pierre;Soldiers Of Love;56;11;FALSE;524;15;11350000
525;1987;6;Sweden;Lotta Engberg;Boogaloo;50;12;FALSE;525;0;9995000
526;1987;7;Italy;Umberto Tozzi & Raf;Gente Di Mare;103;3;FALSE;526;0;60590000
527;1987;8;Portugal;Nevada;Neste Barco A Vela;15;18;FALSE;527;0;10310000
528;1987;9;Spain;Patricia Kraus;No Estás Solo;10;19;FALSE;528;3;46570000
529;1987;10;Turkey;Seyyal Taner & Grup Lokomotif;Sarkim Sevgi Üstüne;0;21;FALSE;529;12;79810000
530;1987;11;Greece;Bang;Stop / Στοπ;64;10;FALSE;530;0;10770000
531;1987;12;Netherlands;Marcha;Rechtop In De Wind;83;5;FALSE;531;0;17000000
532;1987;13;Luxembourg;Plastic Bertrand;Amour, Amour;4;21;FALSE;532;13;590667
533;1987;14;United Kingdom;Rikki;Only The Light;47;13;TRUE;533;0;66020000
534;1987;15;France;Christine Minier;Les Mots D'amour N'ont Pas De Dimanche;44;14;FALSE;534;11;67120000
535;1987;16;Germany;Wind;Lass Die Sonne In Dein Herz;141;2;FALSE;535;1;82790000
536;1987;17;Cyprus;Alexia / Αλέξια;Aspro Mavro / Aσπρο μαύρο;80;7;FALSE;536;0;1180000
537;1987;18;Finland;Vicky Rosti;Sata Salamaa;32;15;FALSE;537;8;5503000
538;1987;19;Denmark;Anne-Cathrine Herdorf & Bandjo;En Lille Melodi;83;6;FALSE;538;1;5770000
539;1987;20;Ireland;Johnny Logan ;Hold Me Now;172;1;TRUE;539;4;4784000
540;1987;21;Yugoslavia;Novi Fosili;Ja Sam Za Ples;92;4;FALSE;540;0;22183000
541;1987;22;Switzerland;Carol Rich;Moitié-Moitié;26;17;FALSE;541;0;8420000
542;1988;1;Iceland;Beathoven;Sókrates;20;16;FALSE;542;0;338349
543;1988;2;Sweden;Tommy Körberg;Stad I Ljus;52;12;FALSE;543;0;9995000
544;1988;3;Finland;Boulevard;Nauravat Silmat Muistetaan;3;20;FALSE;544;0;5503000
545;1988;4;United Kingdom;Scott Fitzgerald;Go;136;2;TRUE;545;5;66020000
546;1988;5;Turkey;MFÖ;Sufi;37;15;FALSE;546;5;79810000
547;1988;6;Spain;La Década;Made In Spain (La Chica Que Yo Quiero);58;11;FALSE;547;2;46570000
548;1988;7;Netherlands;Gerard Joling;Shangri-la;70;9;FALSE;548;4;17000000
549;1988;8;Israel;Yardena Arazi / ירדנה ארזי;Ben-adam / בן אדם;85;7;FALSE;549;1;8712000
550;1988;9;Switzerland;Céline Dion ;Ne Partez Pas Sans Moi;137;1;FALSE;550;2;8420000
551;1988;10;Ireland;Jump the Gun;Take Him Home;79;8;TRUE;551;0;4784000
552;1988;11;Germany;Maxi & Chris Garden;Lied Fur Einen Freund;48;14;FALSE;552;0;82790000
553;1988;12;Austria;Wilfried;Lisa, Mona Lisa;0;20;FALSE;553;1;8773000
554;1988;13;Denmark;Hot Eyes;Ka' Du Se Hva' Jeg Sa';92;3;FALSE;554;0;5770000
555;1988;14;Greece;Afroditi Fryda / Αφροδίτη Φρυδά;Kloun / κλόουν;10;17;FALSE;555;0;10770000
556;1988;15;Norway;Karoline Krüger;For Vår Jord;88;5;FALSE;556;0;5258000
557;1988;16;Belgium;Reynaert;Laissez Briller Le Soleil;5;18;FALSE;557;0;11350000
558;1988;17;Luxembourg;Lara Fabian;Croire;90;4;FALSE;558;1;590667
559;1988;18;Italy;Luca Barbarossa;Ti Scrivo;52;13;FALSE;559;1;60590000
560;1988;19;France;Gérard Lenorman;Chanteur De Charme;64;10;FALSE;560;2;67120000
561;1988;20;Portugal;Dora;Voltarei;5;19;FALSE;561;4;10310000
562;1988;21;Yugoslavia;Srebrna Krila;Mangup;87;6;FALSE;562;0;22183000
563;1989;1;Italy;Anna Oxa & Fausto Leali;Avrei Voluto;56;10;FALSE;563;2;60590000
564;1989;2;Israel;Gili & Galit / גילי וגלית;Derech Ha'melech / דרך המלך;50;12;FALSE;564;4;8712000
565;1989;3;Ireland;Kiev Connolly & the Missing Passengers;The Real Me;21;18;TRUE;565;0;4784000
566;1989;4;Netherlands;Justine Pelmelay;Blijf Zoals Je Bent;45;15;FALSE;566;5;17000000
567;1989;5;Turkey;Pan;Bana Bana;5;21;FALSE;567;6;79810000
